date,Alnus,Betula,Taxus,Fraxinus,Poaceae,Quercus,Ulmus,Urtica
2013-08-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
2013-08-10,0.0,0.0,0.0,0.0,9.0,0.0,0.0,42.0
2013-08-11,1.0,0.0,0.0,0.0,6.0,0.0,0.0,49.0
2013-08-12,0.0,0.0,0.0,0.0,13.0,0.0,0.0,44.0
2013-08-13,0.0,1.0,2.0,0.0,4.0,0.0,0.0,16.0
2013-08-14,0.0,0.0,0.0,0.0,4.0,0.0,0.0,38.0
2013-08-15,0.0,0.0,0.0,0.0,7.0,0.0,0.0,40.0
2013-08-16,0.0,0.0,0.0,0.0,8.0,0.0,0.0,25.0
2013-08-17,0.0,0.0,0.0,0.0,16.0,0.0,0.0,41.0
2013-08-18,0.0,0.0,1.0,0.0,9.0,0.0,0.0,66.0
2013-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2013-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2013-08-21,0.0,0.0,0.0,0.0,5.0,0.0,0.0,26.0
2013-08-22,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0
2013-08-23,0.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0
2013-08-24,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0
2013-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2013-08-27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
2013-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2013-08-29,0.0,0.0,0.0,0.0,3.0,0.0,0.0,29.0
2013-08-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0
2013-08-31,0.0,0.0,0.0,0.0,3.0,0.0,0.0,28.0
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2013-09-02,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0
2013-09-03,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0
2013-09-04,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0
2013-09-05,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
2013-09-06,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0
2013-09-07,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0
2013-09-08,0.0,0.0,1.0,0.0,13.0,0.0,0.0,2.0
2013-09-09,0.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0
2013-09-10,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0
2013-09-11,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0
2013-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-13,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2013-09-14,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0
2013-09-15,0.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0
2013-09-16,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2013-09-17,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2013-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2013-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-09-22,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2013-09-23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-29,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2013-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-02,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-20,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-27,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
2013-10-28,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-30,,,,,,,,
2013-10-31,,,,,,,,
2013-11-01,,,,,,,,
2013-11-02,,,,,,,,
2013-11-03,,,,,,,,
2013-11-04,,,,,,,,
2013-11-05,,,,,,,,
2013-11-06,,,,,,,,
2013-11-07,,,,,,,,
2013-11-08,,,,,,,,
2013-11-09,,,,,,,,
2013-11-10,,,,,,,,
2013-11-11,,,,,,,,
2013-11-12,,,,,,,,
2013-11-13,,,,,,,,
2013-11-14,,,,,,,,
2013-11-15,,,,,,,,
2013-11-16,,,,,,,,
2013-11-17,,,,,,,,
2013-11-18,,,,,,,,
2013-11-19,,,,,,,,
2013-11-20,,,,,,,,
2013-11-21,,,,,,,,
2013-11-22,,,,,,,,
2013-11-23,,,,,,,,
2013-11-24,,,,,,,,
2013-11-25,,,,,,,,
2013-11-26,,,,,,,,
2013-11-27,,,,,,,,
2013-11-28,,,,,,,,
2013-11-29,,,,,,,,
2013-11-30,,,,,,,,
2013-12-01,,,,,,,,
2013-12-02,,,,,,,,
2013-12-03,,,,,,,,
2013-12-04,,,,,,,,
2013-12-05,,,,,,,,
2013-12-06,,,,,,,,
2013-12-07,,,,,,,,
2013-12-08,,,,,,,,
2013-12-09,,,,,,,,
2013-12-10,,,,,,,,
2013-12-11,,,,,,,,
2013-12-12,,,,,,,,
2013-12-13,,,,,,,,
2013-12-14,,,,,,,,
2013-12-15,,,,,,,,
2013-12-16,,,,,,,,
2013-12-17,,,,,,,,
2013-12-18,,,,,,,,
2013-12-19,,,,,,,,
2013-12-20,,,,,,,,
2013-12-21,,,,,,,,
2013-12-22,,,,,,,,
2013-12-23,,,,,,,,
2013-12-24,,,,,,,,
2013-12-25,,,,,,,,
2013-12-26,,,,,,,,
2013-12-27,,,,,,,,
2013-12-28,,,,,,,,
2013-12-29,,,,,,,,
2013-12-30,,,,,,,,
2013-12-31,,,,,,,,
2014-01-01,,,,,,,,
2014-01-02,,,,,,,,
2014-01-03,,,,,,,,
2014-01-04,,,,,,,,
2014-01-05,,,,,,,,
2014-01-06,,,,,,,,
2014-01-07,,,,,,,,
2014-01-08,,,,,,,,
2014-01-09,,,,,,,,
2014-01-10,,,,,,,,
2014-01-11,,,,,,,,
2014-01-12,,,,,,,,
2014-01-13,,,,,,,,
2014-01-14,,,,,,,,
2014-01-15,,,,,,,,
2014-01-16,,,,,,,,
2014-01-17,,,,,,,,
2014-01-18,,,,,,,,
2014-01-19,,,,,,,,
2014-01-20,,,,,,,,
2014-01-21,,,,,,,,
2014-01-22,,,,,,,,
2014-01-23,,,,,,,,
2014-01-24,,,,,,,,
2014-01-25,,,,,,,,
2014-01-26,,,,,,,,
2014-01-27,,,,,,,,
2014-01-28,,,,,,,,
2014-01-29,,,,,,,,
2014-01-30,,,,,,,,
2014-01-31,,,,,,,,
2014-02-01,,,,,,,,
2014-02-02,,,,,,,,
2014-02-03,,,,,,,,
2014-02-04,,,,,,,,
2014-02-05,,,,,,,,
2014-02-06,,,,,,,,
2014-02-07,,,,,,,,
2014-02-08,,,,,,,,
2014-02-09,,,,,,,,
2014-02-10,,,,,,,,
2014-02-11,,,,,,,,
2014-02-12,,,,,,,,
2014-02-13,,,,,,,,
2014-02-14,,,,,,,,
2014-02-15,,,,,,,,
2014-02-16,,,,,,,,
2014-02-17,,,,,,,,
2014-02-18,,,,,,,,
2014-02-19,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2014-02-20,68.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0
2014-02-21,14.0,0.0,113.0,0.0,0.0,1.0,0.0,0.0
2014-02-22,67.0,0.0,87.0,3.0,0.0,0.0,1.0,0.0
2014-02-23,37.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0
2014-02-24,39.0,0.0,116.0,4.0,0.0,0.0,1.0,0.0
2014-02-25,86.0,0.0,720.0,2.0,0.0,0.0,4.0,0.0
2014-02-26,198.0,0.0,412.0,3.0,0.0,0.0,2.0,0.0
2014-02-27,47.0,0.0,387.0,0.0,0.0,0.0,4.0,0.0
2014-02-28,178.0,0.0,62.0,0.0,0.0,0.0,4.0,0.0
2014-03-01,36.0,0.0,548.0,0.0,0.0,0.0,1.0,0.0
2014-03-02,32.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0
2014-03-03,70.0,0.0,202.0,0.0,0.0,0.0,2.0,0.0
2014-03-04,73.0,0.0,97.0,0.0,0.0,0.0,2.0,0.0
2014-03-05,50.0,0.0,96.0,0.0,0.0,0.0,1.0,0.0
2014-03-06,65.0,0.0,230.0,0.0,0.0,0.0,4.0,0.0
2014-03-07,17.0,0.0,514.0,0.0,0.0,0.0,4.0,0.0
2014-03-08,60.0,0.0,2374.0,2.0,0.0,0.0,3.0,0.0
2014-03-09,146.0,0.0,2600.0,1.0,0.0,0.0,12.0,0.0
2014-03-10,99.0,0.0,269.0,1.0,0.0,0.0,7.0,0.0
2014-03-11,42.0,0.0,207.0,0.0,0.0,0.0,12.0,0.0
2014-03-12,90.0,0.0,469.0,1.0,0.0,0.0,16.0,0.0
2014-03-13,30.0,0.0,90.0,1.0,0.0,0.0,4.0,0.0
2014-03-14,11.0,0.0,153.0,0.0,0.0,0.0,17.0,0.0
2014-03-15,72.0,2.0,1060.0,0.0,0.0,0.0,15.0,0.0
2014-03-16,14.0,3.0,62.0,0.0,0.0,0.0,5.0,0.0
2014-03-17,3.0,8.0,74.0,4.0,0.0,1.0,7.0,0.0
2014-03-18,4.0,13.0,109.0,6.0,0.0,1.0,13.0,0.0
2014-03-19,2.0,11.0,116.0,7.0,0.0,1.0,7.0,0.0
2014-03-20,2.0,4.0,92.0,7.0,0.0,0.0,5.0,0.0
2014-03-21,13.0,55.0,135.0,32.0,0.0,7.0,7.0,0.0
2014-03-22,9.0,65.0,184.0,58.0,0.0,2.0,3.0,0.0
2014-03-23,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2014-03-24,0.0,8.0,24.0,10.0,0.0,0.0,0.0,0.0
2014-03-25,0.0,6.0,37.0,2.0,0.0,0.0,1.0,0.0
2014-03-26,1.0,29.0,19.0,4.0,0.0,0.0,1.0,0.0
2014-03-27,2.0,57.0,5.0,19.0,0.0,6.0,0.0,0.0
2014-03-28,0.0,153.0,51.0,42.0,0.0,2.0,0.0,0.0
2014-03-29,0.0,300.0,34.0,67.0,0.0,1.0,1.0,0.0
2014-03-30,2.0,540.0,54.0,72.0,0.0,2.0,2.0,0.0
2014-03-31,0.0,528.0,20.0,128.0,0.0,2.0,0.0,0.0
2014-04-01,0.0,928.0,26.0,119.0,0.0,1.0,0.0,0.0
2014-04-02,0.0,834.0,24.0,145.0,0.0,0.0,1.0,0.0
2014-04-03,0.0,1256.0,17.0,121.0,0.0,2.0,2.0,0.0
2014-04-04,0.0,1501.0,17.0,107.0,0.0,3.0,0.0,0.0
2014-04-05,0.0,1576.0,9.0,88.0,0.0,14.0,0.0,0.0
2014-04-06,0.0,119.0,0.0,13.0,0.0,17.0,0.0,0.0
2014-04-07,0.0,704.0,0.0,29.0,0.0,19.0,0.0,0.0
2014-04-08,0.0,839.0,33.0,47.0,0.0,48.0,1.0,0.0
2014-04-09,0.0,162.0,2.0,2.0,0.0,29.0,0.0,0.0
2014-04-10,0.0,45.0,3.0,0.0,0.0,6.0,0.0,1.0
2014-04-11,0.0,66.0,0.0,2.0,0.0,5.0,0.0,0.0
2014-04-12,0.0,86.0,3.0,0.0,0.0,12.0,0.0,0.0
2014-04-13,0.0,201.0,1.0,3.0,14.0,60.0,0.0,0.0
2014-04-14,0.0,227.0,27.0,5.0,0.0,90.0,2.0,0.0
2014-04-15,0.0,21.0,1.0,2.0,0.0,12.0,0.0,0.0
2014-04-16,0.0,18.0,0.0,0.0,0.0,11.0,0.0,0.0
2014-04-17,0.0,40.0,1.0,1.0,0.0,18.0,0.0,0.0
2014-04-18,0.0,27.0,1.0,4.0,0.0,9.0,0.0,0.0
2014-04-19,0.0,37.0,0.0,0.0,0.0,8.0,0.0,0.0
2014-04-20,0.0,43.0,0.0,3.0,0.0,32.0,2.0,0.0
2014-04-21,2.0,18.0,12.0,1.0,1.0,29.0,0.0,0.0
2014-04-22,2.0,12.0,31.0,2.0,1.0,26.0,0.0,0.0
2014-04-23,0.0,34.0,31.0,0.0,0.0,74.0,0.0,0.0
2014-04-24,0.0,43.0,18.0,0.0,3.0,134.0,0.0,0.0
2014-04-25,0.0,19.0,73.0,0.0,4.0,109.0,0.0,0.0
2014-04-26,0.0,10.0,28.0,0.0,5.0,94.0,1.0,0.0
2014-04-27,0.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0
2014-04-28,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0
2014-04-29,2.0,19.0,7.0,1.0,0.0,12.0,0.0,1.0
2014-04-30,0.0,15.0,15.0,0.0,5.0,73.0,0.0,0.0
2014-05-01,9.0,10.0,7.0,0.0,3.0,45.0,0.0,0.0
2014-05-02,0.0,2.0,0.0,0.0,4.0,11.0,0.0,0.0
2014-05-03,1.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0
2014-05-04,3.0,12.0,4.0,0.0,1.0,10.0,0.0,0.0
2014-05-05,11.0,1.0,1.0,0.0,8.0,12.0,0.0,0.0
2014-05-06,6.0,4.0,18.0,0.0,12.0,51.0,0.0,0.0
2014-05-07,0.0,2.0,2.0,0.0,3.0,11.0,0.0,0.0
2014-05-08,2.0,5.0,2.0,0.0,7.0,19.0,0.0,1.0
2014-05-09,0.0,4.0,1.0,0.0,14.0,25.0,0.0,0.0
2014-05-10,1.0,2.0,1.0,0.0,18.0,16.0,0.0,0.0
2014-05-11,1.0,11.0,0.0,0.0,24.0,43.0,0.0,0.0
2014-05-12,1.0,7.0,1.0,0.0,5.0,13.0,0.0,0.0
2014-05-13,8.0,33.0,6.0,5.0,4.0,16.0,0.0,0.0
2014-05-14,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0
2014-05-15,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0
2014-05-16,0.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0
2014-05-17,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
2014-05-18,0.0,1.0,4.0,0.0,6.0,4.0,0.0,0.0
2014-05-19,2.0,3.0,2.0,0.0,15.0,5.0,0.0,0.0
2014-05-20,0.0,0.0,4.0,0.0,24.0,2.0,0.0,0.0
2014-05-21,1.0,3.0,5.0,0.0,42.0,13.0,0.0,1.0
2014-05-22,1.0,8.0,0.0,0.0,51.0,5.0,0.0,2.0
2014-05-23,0.0,3.0,1.0,0.0,37.0,4.0,0.0,0.0
2014-05-24,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0
2014-05-25,0.0,3.0,1.0,0.0,52.0,4.0,0.0,1.0
2014-05-26,0.0,3.0,0.0,0.0,43.0,1.0,0.0,0.0
2014-05-27,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
2014-05-28,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0
2014-05-29,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0
2014-05-30,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2014-05-31,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
2014-06-01,2.0,0.0,0.0,0.0,93.0,0.0,0.0,4.0
2014-06-02,0.0,0.0,0.0,0.0,61.0,0.0,0.0,2.0
2014-06-03,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0
2014-06-04,0.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0
2014-06-05,0.0,0.0,0.0,0.0,46.0,1.0,0.0,4.0
2014-06-06,2.0,0.0,3.0,0.0,85.0,0.0,0.0,7.0
2014-06-07,9.0,0.0,3.0,0.0,94.0,0.0,0.0,12.0
2014-06-08,2.0,0.0,0.0,0.0,76.0,0.0,0.0,12.0
2014-06-09,2.0,0.0,2.0,0.0,62.0,0.0,0.0,28.0
2014-06-10,7.0,0.0,1.0,0.0,60.0,0.0,0.0,13.0
2014-06-11,2.0,0.0,2.0,0.0,97.0,0.0,0.0,39.0
2014-06-12,0.0,1.0,0.0,0.0,43.0,0.0,0.0,48.0
2014-06-13,0.0,1.0,0.0,0.0,53.0,0.0,0.0,28.0
2014-06-14,1.0,0.0,0.0,0.0,47.0,0.0,0.0,33.0
2014-06-15,0.0,0.0,0.0,0.0,28.0,0.0,0.0,36.0
2014-06-16,0.0,0.0,0.0,0.0,40.0,0.0,0.0,51.0
2014-06-17,0.0,0.0,0.0,0.0,43.0,0.0,0.0,17.0
2014-06-18,0.0,0.0,0.0,0.0,35.0,0.0,0.0,26.0
2014-06-19,0.0,2.0,0.0,0.0,49.0,0.0,0.0,25.0
2014-06-20,1.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0
2014-06-21,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0
2014-06-22,0.0,1.0,0.0,0.0,42.0,0.0,0.0,33.0
2014-06-23,0.0,0.0,0.0,0.0,55.0,0.0,0.0,22.0
2014-06-24,0.0,0.0,0.0,0.0,27.0,0.0,0.0,11.0
2014-06-25,0.0,0.0,0.0,0.0,21.0,0.0,0.0,12.0
2014-06-26,0.0,0.0,0.0,0.0,66.0,0.0,0.0,14.0
2014-06-27,0.0,0.0,0.0,0.0,60.0,0.0,0.0,16.0
2014-06-28,0.0,0.0,0.0,0.0,15.0,0.0,0.0,16.0
2014-06-29,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-06-30,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
2014-07-01,0.0,0.0,0.0,0.0,29.0,0.0,0.0,22.0
2014-07-02,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0
2014-07-03,0.0,0.0,0.0,0.0,18.0,0.0,0.0,26.0
2014-07-04,0.0,0.0,2.0,0.0,70.0,0.0,0.0,49.0
2014-07-05,2.0,0.0,0.0,0.0,25.0,0.0,0.0,32.0
2014-07-06,0.0,0.0,0.0,0.0,24.0,0.0,0.0,79.0
2014-07-07,0.0,0.0,0.0,0.0,20.0,0.0,0.0,40.0
2014-07-08,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0
2014-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2014-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2014-07-11,0.0,0.0,0.0,0.0,26.0,0.0,0.0,48.0
2014-07-12,0.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0
2014-07-13,0.0,0.0,0.0,0.0,20.0,0.0,0.0,58.0
2014-07-14,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0
2014-07-15,0.0,0.0,0.0,0.0,9.0,0.0,0.0,15.0
2014-07-16,0.0,0.0,0.0,0.0,15.0,0.0,0.0,54.0
2014-07-17,0.0,0.0,0.0,0.0,12.0,0.0,0.0,60.0
2014-07-18,0.0,0.0,0.0,0.0,7.0,0.0,0.0,45.0
2014-07-19,0.0,0.0,0.0,0.0,12.0,0.0,0.0,43.0
2014-07-20,0.0,0.0,0.0,0.0,25.0,0.0,0.0,43.0
2014-07-21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
2014-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2014-07-23,0.0,0.0,0.0,0.0,12.0,0.0,0.0,65.0
2014-07-24,0.0,0.0,0.0,0.0,16.0,0.0,0.0,46.0
2014-07-25,0.0,0.0,0.0,0.0,4.0,0.0,0.0,46.0
2014-07-26,0.0,0.0,0.0,0.0,13.0,0.0,0.0,44.0
2014-07-27,0.0,0.0,0.0,0.0,4.0,0.0,0.0,42.0
2014-07-28,0.0,0.0,0.0,0.0,5.0,0.0,0.0,78.0
2014-07-29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
2014-07-30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0
2014-07-31,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0
2014-08-01,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0
2014-08-02,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0
2014-08-03,0.0,0.0,0.0,0.0,4.0,0.0,0.0,27.0
2014-08-04,0.0,0.0,0.0,0.0,7.0,0.0,0.0,56.0
2014-08-05,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0
2014-08-06,0.0,0.0,0.0,0.0,2.0,0.0,0.0,94.0
2014-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
2014-08-08,0.0,0.0,0.0,0.0,6.0,0.0,0.0,58.0
2014-08-09,0.0,0.0,0.0,0.0,4.0,0.0,0.0,37.0
2014-08-10,0.0,0.0,0.0,0.0,5.0,0.0,0.0,69.0
2014-08-11,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0
2014-08-12,0.0,0.0,1.0,0.0,3.0,0.0,0.0,88.0
2014-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2014-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
2014-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2014-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2014-08-17,0.0,0.0,0.0,0.0,7.0,0.0,0.0,73.0
2014-08-18,0.0,0.0,0.0,0.0,4.0,0.0,0.0,91.0
2014-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
2014-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
2014-08-21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0
2014-08-22,0.0,0.0,0.0,0.0,2.0,0.0,0.0,74.0
2014-08-23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0
2014-08-24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0
2014-08-25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0
2014-08-26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0
2014-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2014-08-28,0.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0
2014-08-29,0.0,0.0,0.0,0.0,2.0,0.0,0.0,56.0
2014-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-08-31,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
2014-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2014-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2014-09-04,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0
2014-09-05,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0
2014-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2014-09-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
2014-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2014-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2014-09-11,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2014-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-17,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2014-09-18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2014-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-24,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2014-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2014-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-10-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
